brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,engine_displacement,engine_cylinders,vehicle_age,price_per_mile,mileage_per_year,is_luxury_brand,has_accident,is_ev_or_hybrid,age_mileage_score
Ford,F-250 Platinum,2017,22000.0,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Beige,Black,At Least 1 Accident Or Damage Reported,Yes,53000.0,6.2,8.0,7,2.409,2750.0,0,1,0,0.154
Jeep,Compass Limited,2022,20472.0,Gasoline,2.4L I4 16V MPFI SOHC,9-Speed Automatic,Red,Black,None Reported,Unknown,28298.0,2.4,,2,1.3822,6824.0,0,0,0,0.0409
Infiniti,Qx80 Sensory,2023,8600.0,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Brown,Unknown,Unknown,78990.0,5.6,8.0,1,9.1838,4300.0,0,0,0,0.0086
Chevrolet,Silverado 1500 Limited Lt Trail Boss,2022,4753.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Black,None Reported,Yes,57000.0,5.3,8.0,2,11.9899,1584.0,0,0,0,0.0095
Hyundai,Genesis Coupe 2.0T,2010,65000.0,Gasoline,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,Unknown,Unknown,8900.0,2.0,4.0,14,0.1369,4333.0,0,0,0,0.91
Chevrolet,Camaro 1Ss,2021,15000.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Gray,None Reported,Yes,43500.0,6.2,8.0,3,2.8998,3750.0,0,0,0,0.045
Chevrolet,Tahoe Base,1997,223089.60000000012,Diesel,180.0HP 6.5L 8 Cylinder Engine Diesel Fuel,A/T,Green,Beige,At Least 1 Accident Or Damage Reported,Yes,19500.0,6.5,8.0,27,0.0874,7967.0,0,1,0,6.0234
Audi,A6 3.0 Tdi Premium Plus,2014,42400.0,Diesel,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,8-Speed A/T,Silver,Black,None Reported,Yes,26500.0,3.0,6.0,10,0.625,3855.0,1,0,0,0.424
Land,Rover Defender S,2023,15840.0,Gasoline,296.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None Reported,Yes,69900.0,2.0,4.0,1,4.4126,7920.0,0,0,0,0.0158
Porsche,Cayenne S,2016,76200.0,Gasoline,420.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Gray,Beige,None Reported,Yes,42000.0,3.6,6.0,8,0.5512,8467.0,1,0,0,0.6096
Chevrolet,Suburban Premier,2019,105667.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Beige,None Reported,Yes,39000.0,5.3,8.0,5,0.3691,17611.0,0,0,0,0.5283
Chevrolet,Suburban Premier,2019,51338.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None Reported,Yes,49900.0,5.3,8.0,5,0.972,8556.0,0,0,0,0.2567
Dodge,Dart Se,2016,76857.0,Gasoline,160.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,Black,Black,At Least 1 Accident Or Damage Reported,Yes,8100.0,2.0,4.0,8,0.1054,8540.0,0,1,0,0.6149
Ford,F-250 Lariat,2019,80200.0,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,A/T,White,Black,None Reported,Yes,42500.0,6.2,8.0,5,0.5299,13367.0,0,0,0,0.401
Toyota,Sequoia Sr5,2002,223089.60000000012,Gasoline,240.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,–,At Least 1 Accident Or Damage Reported,Yes,3950.0,4.7,8.0,22,0.0177,9700.0,0,1,0,4.908
Ford,Mustang Gt,2014,38560.0,Gasoline,420.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,At Least 1 Accident Or Damage Reported,Yes,28500.0,5.0,8.0,10,0.7391,3505.0,0,1,0,0.3856
Chevrolet,Corvette Stingray W/2Lt,2020,12500.0,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Yellow,Black,None Reported,Yes,84999.0,6.2,8.0,4,6.7994,2500.0,0,0,0,0.05
Hyundai,Genesis Coupe 3.8 Base,2016,45303.0,Gasoline,348.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None Reported,Yes,20999.0,3.8,6.0,8,0.4635,5034.0,0,0,0,0.3624
Ford,Focus St Base,2014,110000.0,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Gray,None Reported,Yes,9495.0,2.0,4.0,10,0.0863,10000.0,0,0,0,1.1
Cadillac,Cts Luxury,2011,66200.0,Gasoline,270.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None Reported,Yes,16499.0,3.0,6.0,13,0.2492,4729.0,1,0,0,0.8606
Subaru,Baja Base,2003,71000.0,Gasoline,165.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Red,Black,None Reported,Yes,14900.0,2.5,4.0,21,0.2099,3227.0,0,0,0,1.491
Toyota,Highlander Xle,2019,81301.0,Gasoline,3.5L V6 24V PDI DOHC,8-Speed Automatic,Black,Black,None Reported,Yes,30275.0,3.5,,5,0.3724,13550.0,0,0,0,0.4065
Chevrolet,Corvette Stingray Z51,2019,7033.0,Gasoline,460.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None Reported,Yes,63900.0,6.2,8.0,5,9.0844,1172.0,0,0,0,0.0352
Dodge,Durango Srt,2020,36000.0,Gasoline,475.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Red,None Reported,Yes,62000.0,6.4,8.0,4,1.7222,7200.0,0,0,0,0.144
Acura,Tsx 2.4,2010,116000.0,Gasoline,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,At Least 1 Accident Or Damage Reported,Yes,9000.0,2.4,4.0,14,0.0776,7733.0,0,1,0,1.624
Chevrolet,Camaro 2Ss,2018,42780.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Black,Black,At Least 1 Accident Or Damage Reported,Yes,41100.0,6.2,8.0,6,0.9607,6111.0,0,1,0,0.2567
Bmw,640 Gran Coupe I,2014,39886.0,Gasoline,315.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Black,Red,At Least 1 Accident Or Damage Reported,Yes,26000.0,3.0,6.0,10,0.6518,3626.0,1,1,0,0.3989
Audi,S5 3.0T Premium Plus,2014,151400.0,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Gray,Black,None Reported,Yes,15400.0,3.0,6.0,10,0.1017,13764.0,1,0,0,1.514
Alfa,Romeo Giulia Base,2017,48000.0,Gasoline,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None Reported,Yes,20500.0,2.0,4.0,7,0.4271,6000.0,0,0,0,0.336
Toyota,Highlander Xle,2023,8727.0,Gasoline,2.4L I4 16V PDI DOHC Turbo,8-Speed Automatic,Ruby Flare Pearl,Black,None Reported,Unknown,44596.0,2.4,,1,5.1095,4364.0,0,0,0,0.0087
Rolls-Royce,Ghost Base,2011,79000.0,Gasoline,563.0HP 6.6L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,White,At Least 1 Accident Or Damage Reported,Yes,80300.0,6.6,12.0,13,1.0164,5643.0,0,1,0,1.027
Dodge,Challenger R/T,2020,54000.0,Gasoline,372.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None Reported,Yes,34000.0,5.7,8.0,4,0.6296,10800.0,0,0,0,0.216
Porsche,Cayenne Base,2016,110000.0,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,White,At Least 1 Accident Or Damage Reported,Yes,25900.0,3.6,6.0,8,0.2355,12222.0,1,1,0,0.88
Chevrolet,Bolt Ev Lt,2020,49688.0,Gasoline,200.0HP Electric Motor Electric Fuel System,A/T,Blue,Gray,None Reported,Yes,24900.0,,,4,0.5011,9938.0,0,0,0,0.1988
Mercedes-Benz,Metris Base,2020,14000.0,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Beige,None Reported,Yes,48000.0,2.0,4.0,4,3.4283,2800.0,1,0,0,0.056
Dodge,Charger Srt Hellcat Widebody,2023,5000.0,Gasoline,717.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Gray,Black,None Reported,Yes,110000.0,6.2,8.0,1,21.9956,2500.0,0,0,0,0.005
Chevrolet,Silverado 1500 Zr2,2022,11597.0,Gasoline,6.2L V8 16V GDI OHV,Automatic,Silver Ice Metallic,Jet Black,None Reported,Unknown,68590.0,6.2,,2,5.914,3866.0,0,0,0,0.0232
Mercedes-Benz,Amg S 63 Base 4Matic,2017,86101.0,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Red,At Least 1 Accident Or Damage Reported,Yes,72777.0,5.5,8.0,7,0.8452,10763.0,1,1,0,0.6027
Chevrolet,Silverado 1500 Lt,2017,58816.0,Gasoline,5.3L V8 16V GDI OHV,6-Speed Electronically Controlled Automatic With O,Black,Jet Black,None Reported,Unknown,36590.0,5.3,,7,0.6221,7352.0,0,0,0,0.4117
Lexus,Rc 350 Base,2016,77856.0,Gasoline,3.5L V6 24V PDI DOHC,6-Speed Automatic,Atomic Silver,Black,None Reported,Yes,30919.0,3.5,,8,0.3971,8651.0,1,0,0,0.6228
Lamborghini,Urus Base,2021,20069.0,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rosso Mars Metallic,Nero Ade,None Reported,Unknown,229900.0,4.0,,3,11.4549,5017.0,0,0,0,0.0602
Gmc,Acadia Sle-1,2015,115282.0,Gasoline,3.6L V6 24V GDI DOHC,6-Speed Automatic,Crimson Red Tintcoat,Ebony,At Least 1 Accident Or Damage Reported,Yes,12433.0,3.6,,9,0.1078,11528.0,0,1,0,1.0375
Porsche,911 Gt3,2016,30700.0,Gasoline,475.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None Reported,Yes,138999.0,3.8,6.0,8,4.5275,3411.0,1,0,0,0.2456
Mini,Cooper Base,2003,103726.0,Gasoline,115.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Red,Gray,At Least 1 Accident Or Damage Reported,Yes,5995.0,1.6,4.0,21,0.0578,4715.0,0,1,0,2.1782
Mazda,Mx-5 Miata Sport,2008,39800.0,Gasoline,158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Blue,Black,None Reported,Yes,13250.0,2.0,4.0,16,0.3329,2341.0,0,0,0,0.6368
Toyota,4Runner Trd Off Road,2019,79500.0,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None Reported,Yes,33333.0,4.0,6.0,5,0.4193,13250.0,0,0,0,0.3975
Toyota,Highlander Limited,2008,165520.0,Gasoline,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,At Least 1 Accident Or Damage Reported,Yes,9000.0,3.5,6.0,16,0.0544,9736.0,0,1,0,2.6483
Bmw,650 Gran Coupe I,2014,92000.0,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Black,Black,At Least 1 Accident Or Damage Reported,Yes,24000.0,4.4,8.0,10,0.2609,8364.0,1,1,0,0.92
Hyundai,Palisade Calligraphy,2023,1500.0,Gasoline,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Green,Black,None Reported,Yes,55000.0,3.8,6.0,1,36.6422,750.0,0,0,0,0.0015
Pontiac,Solstice Gxp,2008,38100.0,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Orange,Black,None Reported,Yes,19950.0,2.0,4.0,16,0.5236,2241.0,0,0,0,0.6096
Land,Rover Range Rover Evoque Se Premium,2018,42125.0,Gasoline,237.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,White,Black,None Reported,Yes,38999.0,2.0,4.0,6,0.9258,6018.0,0,0,0,0.2527
Porsche,Cayenne Diesel,2014,86818.0,Diesel,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,Transmission W/Dual Shift Mode,Silver,Black,None Reported,Yes,33500.0,3.0,6.0,10,0.3859,7893.0,1,0,0,0.8682
Bmw,M3 Competition Xdrive,2023,3490.0,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None Reported,Yes,95580.0,3.0,6.0,1,27.379,1745.0,1,0,0,0.0035
Toyota,Avalon Limited,2008,111300.0,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Gold,Beige,None Reported,Yes,7900.0,3.5,6.0,16,0.071,6547.0,0,0,0,1.7808
Bmw,M3 Base,2011,98200.0,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None Reported,Yes,27000.0,4.0,8.0,13,0.2749,7014.0,1,0,0,1.2766
Porsche,Panamera Base,2018,42500.0,Gasoline,330.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,At Least 1 Accident Or Damage Reported,Yes,53999.0,3.0,6.0,6,1.2705,6071.0,1,1,0,0.255
Jeep,Wrangler Sport,2001,171000.0,Gasoline,181.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,White,Black,At Least 1 Accident Or Damage Reported,Yes,15000.0,4.0,6.0,23,0.0877,7125.0,0,1,0,3.933
Honda,Passport Trailsport,2023,11649.0,Gasoline,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,Unknown,Unknown,39999.0,3.5,6.0,1,3.4334,5824.0,0,0,0,0.0116
Mercedes-Benz,Sl-Class Sl 550,2013,24933.0,Gasoline,429.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Silver,Red,At Least 1 Accident Or Damage Reported,Yes,40250.0,4.6,8.0,11,1.6143,2078.0,1,1,0,0.2743
Audi,Rs 4 Base,2007,99769.0,Gasoline,420.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,White,None Reported,Yes,29995.0,4.2,8.0,17,0.3006,5543.0,1,0,0,1.6961
Toyota,Avalon Limited,2022,16156.0,Gasoline,3.5L V6 24V PDI DOHC,8-Speed Automatic,Blueprint,Graphite,None Reported,Unknown,39390.0,3.5,,2,2.438,5385.0,0,0,0,0.0323
Mercedes-Benz,E-Class E 350 4Matic,2008,67250.0,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None Reported,Yes,11900.0,3.5,6.0,16,0.1769,3956.0,1,0,0,1.076
Gmc,Yukon Denali,2021,30022.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,At Least 1 Accident Or Damage Reported,Yes,74500.0,6.2,8.0,3,2.4814,7506.0,0,1,0,0.0901
Porsche,Panamera 4S,2017,42596.0,Gasoline,440.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Black,Black,None Reported,Yes,78000.0,2.9,6.0,7,1.8311,5324.0,1,0,0,0.2982
Ford,Explorer Xlt,2021,33705.0,Gasoline,2.3L I4 16V GDI DOHC Turbo,10-Speed Automatic,White,Light Slate,At Least 1 Accident Or Damage Reported,Yes,36995.0,2.3,,3,1.0976,8426.0,0,1,0,0.1011
Land,Rover Lr4 Hse Lux Landmark Edition,2016,63300.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Brown,None Reported,Yes,31000.0,3.0,6.0,8,0.4897,7033.0,0,0,0,0.5064
Acura,Tlx Type S W/Performance Tire,2023,4700.0,Gasoline,355.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Red,Black,None Reported,Yes,52000.0,3.0,6.0,1,11.0615,2350.0,0,0,0,0.0047
Toyota,Tacoma Base,2020,27256.0,Gasoline,3.5 Liter,6 Speed At/Mt,Midnight Black Metallic,Black/Gun Metal,None Reported,Unknown,42998.0,,,4,1.5775,5451.0,0,0,0,0.109
Hummer,H3 Base,2010,107481.0,Gasoline,239.0HP 3.7L 5 Cylinder Engine Gasoline Fuel,A/T,White,Black,None Reported,Yes,13500.0,3.7,5.0,14,0.1256,7165.0,0,0,0,1.5047
Tesla,Model 3 Long Range,2018,61700.0,Gasoline,271.0HP Electric Motor Electric Fuel System,A/T,White,Black,None Reported,Yes,25900.0,,,6,0.4198,8814.0,0,0,0,0.3702
Volvo,850 Turbo,1995,94000.0,–,–,A/T,White,Black,None Reported,Yes,4500.0,,,29,0.0479,3133.0,0,0,0,2.726
Jeep,Wrangler Unlimited Sahara,2017,128000.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gray,Black,None Reported,Yes,26800.0,3.6,6.0,7,0.2094,16000.0,0,0,0,0.896
Chevrolet,Camaro 2Ss,2018,26000.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None Reported,Yes,39000.0,6.2,8.0,6,1.4999,3714.0,0,0,0,0.156
Audi,S6 4.0T,2015,74000.0,Gasoline,420.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,Gray,None Reported,Yes,29950.0,4.0,8.0,9,0.4047,7400.0,1,0,0,0.666
Audi,Tt Rs Base,2012,54900.0,Gasoline,360.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Brown,Unknown,Unknown,28900.0,2.5,5.0,12,0.5264,4223.0,1,0,0,0.6588
Infiniti,Qx56 Base,2012,141775.0,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,White,Beige,None Reported,Yes,11500.0,5.6,8.0,12,0.0811,10906.0,0,0,0,1.7013
Volkswagen,New Beetle Gls,2001,63250.0,Gasoline,115.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,Yellow,Yellow,None Reported,Yes,12000.0,2.0,4.0,23,0.1897,2635.0,0,0,0,1.4548
Audi,Q5 S Line Premium Plus,2022,13895.0,Hybrid,2.0 Liter TFSI,Automatic,Daytona Gray,Black,None Reported,Unknown,44998.0,,,2,3.2382,4632.0,1,0,1,0.0278
Ford,F-250 Xl,2014,35900.0,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,Transmission W/Dual Shift Mode,Blue,Gray,At Least 1 Accident Or Damage Reported,Yes,27900.0,6.2,8.0,10,0.7771,3264.0,0,1,0,0.359
Gmc,Yukon Xl Denali,2022,48306.0,Gasoline,6.2L V8 16V GDI OHV,10-Speed Automatic,Summit White,Jet Black,At Least 1 Accident Or Damage Reported,Yes,71999.0,6.2,,2,1.4904,16102.0,0,1,0,0.0966
Audi,A4 2.0T Premium,2012,125000.0,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None Reported,Yes,10500.0,2.0,4.0,12,0.084,9615.0,1,0,0,1.5
Dodge,Challenger Srt 392,2016,37700.0,–,–,8-Speed A/T,Black,Black,At Least 1 Accident Or Damage Reported,Yes,38000.0,,,8,1.0079,4189.0,0,1,0,0.3016
Tesla,Model S P100D,2017,103000.0,Gasoline,Electric Motor Electric Fuel System,1-Speed A/T,Black,White,None Reported,Yes,36000.0,,,7,0.3495,12875.0,0,0,0,0.721
Mazda,Cx-30 Premium Package,2021,45303.0,Gasoline,2.5L I4 16V GDI DOHC,6-Speed Automatic,Snowflake White Pearl,White / Brown,None Reported,Unknown,25382.0,2.5,,3,0.5603,11326.0,0,0,0,0.1359
Lexus,Es 350 Base,2016,53900.0,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,None Reported,Yes,27500.0,3.5,6.0,8,0.5102,5989.0,1,0,0,0.4312
Jeep,Wrangler Sahara,2008,54000.0,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,Green,Gray,None Reported,Yes,20000.0,3.8,6.0,16,0.3704,3176.0,0,0,0,0.864
Chevrolet,Avalanche 1500 Ltz,2007,129000.0,Gasoline,366.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None Reported,Yes,17950.0,6.0,8.0,17,0.1391,7167.0,0,0,0,2.193
Jeep,Grand Cherokee L Laredo,2022,10232.0,Gasoline,3.6L V6 24V MPFI DOHC,Automatic,Diamond Black,Global Black,None Reported,Yes,44646.0,3.6,,2,4.3629,3411.0,0,0,0,0.0205
Acura,Mdx W/Advance Package,2023,3708.0,Gasoline,3.5 Liter SOHC,Automatic,White,Espresso,None Reported,Unknown,58998.0,,,1,15.9067,1854.0,0,0,0,0.0037
Nissan,Pathfinder Sl,2018,167000.0,Gasoline,284.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,Unknown,Unknown,14500.0,3.5,6.0,6,0.0868,23857.0,0,0,0,1.002
Tesla,Model X Long Range,2019,37000.0,Gasoline,518.0HP Electric Motor Electric Fuel System,1-Speed A/T,Gray,Black,None Reported,Yes,58000.0,,,5,1.5675,6167.0,0,0,0,0.185
Subaru,Impreza Premium,2022,10419.0,Gasoline,"2L H-4 gasoline direct injection, DOHC, variable valve control,",Variable,Crystal White Pearl,Black,At Least 1 Accident Or Damage Reported,Unknown,24998.0,2.0,,2,2.399,3473.0,0,1,0,0.0208
Audi,A8 4.0T,2014,96238.0,Gasoline,420.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Black,Black,At Least 1 Accident Or Damage Reported,Yes,22500.0,4.0,8.0,10,0.2338,8749.0,1,1,0,0.9624
Subaru,Ascent Limited 7-Passenger,2022,12700.0,Gasoline,260.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Cvt Transmission,White,Beige,None Reported,Yes,38500.0,2.4,4.0,2,3.0313,4233.0,0,0,0,0.0254
Chevrolet,Avalanche 1500 Lt,2007,223089.60000000012,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Gray,Gray,None Reported,Yes,16900.0,5.3,8.0,17,0.0758,12394.0,0,0,0,3.7925
Porsche,Cayenne S,2015,124000.0,Gasoline,420.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None Reported,Yes,25000.0,3.6,6.0,9,0.2016,12400.0,1,0,0,1.116
Bmw,335 I,2009,123000.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Purple,Black,None Reported,Yes,15000.0,3.0,6.0,15,0.122,7688.0,1,0,0,1.845
Gmc,Sierra 1500 Limited Elevation,2022,24900.0,Gasoline,310.0HP 2.7L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None Reported,Yes,49900.0,2.7,4.0,2,2.0039,8300.0,0,0,0,0.0498
Ford,Explorer Sport,2016,95500.0,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Black,Black,None Reported,Yes,20000.0,3.5,6.0,8,0.2094,10611.0,0,0,0,0.764
Lexus,Lx 570 Three-Row,2021,48300.0,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,Red,None Reported,Yes,82000.0,5.7,8.0,3,1.6977,12075.0,1,0,0,0.1449
Bmw,M3 Base,2008,94000.0,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Red,None Reported,Yes,25999.0,4.0,8.0,16,0.2766,5529.0,1,0,0,1.504
Nissan,Xterra Pro-4X,2011,183000.0,Gasoline,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,At Least 1 Accident Or Damage Reported,Yes,12000.0,4.0,6.0,13,0.0656,13071.0,0,1,0,2.379
Ford,Fusion Hybrid Se Hybrid,2013,126225.0,Hybrid,188.0HP 2.0L 4 Cylinder Engine Gas/Electric Hybrid,Cvt Transmission,Silver,Black,At Least 1 Accident Or Damage Reported,Yes,11500.0,2.0,4.0,11,0.0911,10519.0,0,1,1,1.3885
Volkswagen,Golf Gti 2.0T Se 4-Door,2016,87892.0,Gasoline,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None Reported,Yes,16000.0,2.0,4.0,8,0.182,9766.0,0,0,0,0.7031
Cadillac,Cts-V Base,2012,45000.0,Gasoline,556.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Black,None Reported,Yes,41500.0,6.2,8.0,12,0.9222,3462.0,1,0,0,0.54
Aston,Martin Vantage Base,2022,1023.0,Gasoline,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Brown,None Reported,Yes,156900.0,4.0,8.0,2,153.2227,341.0,0,0,0,0.002
Lexus,Gx 460 Base,2015,106000.0,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None Reported,Yes,37500.0,4.6,8.0,9,0.3538,10600.0,1,0,0,0.954
Gmc,Acadia Slt-1,2019,51300.0,Gasoline,193.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,At Least 1 Accident Or Damage Reported,Yes,25500.0,2.5,4.0,5,0.4971,8550.0,0,1,0,0.2565
Ford,Bronco Sport Big Bend,2021,30176.0,Gasoline,1.5L I3 12V PDI DOHC Turbo,8-Speed Automatic,Black,Medium Dark Slate,None Reported,Yes,28979.0,1.5,,3,0.9603,7544.0,0,0,0,0.0905
Nissan,Titan Sv,2021,27598.0,Gasoline,5.6L V8 32V GDI DOHC,9-Speed Automatic,Black,Black,None Reported,Unknown,39884.0,5.6,,3,1.4451,6900.0,0,0,0,0.0828
Volkswagen,Jetta Sportwagen Se,2012,107000.0,Gasoline,170.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None Reported,Yes,9499.0,2.5,5.0,12,0.0888,8231.0,0,0,0,1.284
Land,Rover Range Rover 5.0L V8 Supercharged,2019,17500.0,Gasoline,518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None Reported,Yes,65000.0,5.0,8.0,5,3.7141,2917.0,0,0,0,0.0875
Ram,2500 Laramie,2017,117878.0,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,Transmission W/Dual Shift Mode,Red,Black,None Reported,Yes,42000.0,6.7,6.0,7,0.3563,14735.0,0,0,0,0.8251
Nissan,Murano Sl,2010,138700.0,Gasoline,265.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Cvt Transmission,Gray,Black,At Least 1 Accident Or Damage Reported,Yes,7000.0,3.5,6.0,14,0.0505,9247.0,0,1,0,1.9418
